id,screen_name,name,location,description,created_at,friends,followers,statuses,favorites
66822783,sternbergh,Adam Sternbergh,Lowbrow Despicable,Author of SHOVEL READY and NEAR ENEMY: http://t.co/0O2RldygFe Currently: @NYMag & @Vulture Formerly: @NYTMag,Tue Aug 18 22:26:57 +0000 2009,2005,13566,20685,3807
55707420,pete_schultz,Peter Schultz,New York City,SNL Weekend Update writer.,Sat Jul 11 00:18:24 +0000 2009,648,11115,6374,7940
1183041,wilw,Wil Wheaton,Los Angeles,"I'm just this guy, you know?",Wed Mar 14 21:25:33 +0000 2007,361,2789331,54478,383
49986034,petridishes,Alexandra Petri,,Daily blogger/weekly columnist for @WashingtonPost. Playwright. Hard-core punster. C3PO enthusiast. Here is a hat I made http://t.co/67tVDr7A2j,Tue Jun 23 14:15:33 +0000 2009,573,8914,14248,5101
20772763,CharlesMBlow,Charles M. Blow,Brooklyn,@NYTimes Op-Ed columnist. Author of #FireShutUpInMyBones Order:  http://t.co/ziVBOxWZBY Bookings: http://t.co/cP9EpY0bGg,Fri Feb 13 14:17:54 +0000 2009,1186,124876,31046,79
128733097,jim_newell,Jim Newell,Washington D.C.,Politics writer @Salon. Former gawker/wonkette/guardian/baffler. jnewell@salon.com,Fri Apr 02 01:43:33 +0000 2010,2466,6460,17652,8312
501825960,IrvineWelsh,Irvine Welsh,Chicago/Miami,"“Welsh writes with a skill, wit and compassion that amounts to genius. He is the best thing that has happened to British writing for decades” - Sunday Times",Fri Feb 24 14:29:12 +0000 2012,832,168849,52306,21772
18816166,kevinroose,Kevin Roose,"Berkeley, CA",Senior editor at @TheRealFuture and @ThisIsFusion. Author of Young Money and The Unlikely Disciple. Not Kevin Rose.,Fri Jan 09 21:28:15 +0000 2009,974,29372,20031,9008
17004618,NickKristof,Nicholas Kristof,Everywhere,"NY Times columnist, co-author of       Half the Sky & A Path Appears, http://t.co/bcxQaJYCMg Newsletter: http://t.co/EYhBhaKPv1",Mon Oct 27 19:14:53 +0000 2008,957,1571044,20138,59
4107581,petersuderman,Peter Suderman,,"Senior Editor @Reason | http://t.co/W2vfk6ejO6 | Frequent topics: Health policy, politics, movies, music, comics, video games, puns",Wed Apr 11 02:05:05 +0000 2007,683,11379,27400,845
35218566,AriFleischer,Ari Fleischer,,"Former WH Press Secretary.  I run a communications company whose clients are sports organizations, athletes & corporations.  Go Yankees.  Go Dolphins.",Sat Apr 25 14:11:19 +0000 2009,903,162383,9164,52
58529612,RealDLHughley,DL Hughley,LA | NYC,Radio & Game Show Host | Actor | Comedian | Author | King of Comedy |  #DWTS Season 16 Dancer | Coming Soon to a City Near You  http://t.co/AAj7fFz7zd,Mon Jul 20 17:18:05 +0000 2009,1506,244977,72688,161
24431892,markos,Markos Moulitsas,"Berkeley, California","Founder of Daily Kos, Co-founder Vox Media",Sat Mar 14 21:20:57 +0000 2009,617,125053,40097,9
532690100,JWGOP,John Weaver,"Austin, Texas","Dad too two awesome kids. Juju Man. Texan, Aggie, Fisherman. Spurs fanatic. RT not = endorsement.",Thu Mar 22 00:42:37 +0000 2012,2048,3988,19860,6309
22872643,kellyoxford,kelly oxford,,"new york times and internationally bestselling author. huge fan of your work. never paid for boobs. 
Instagram: kellyoxford",Thu Mar 05 03:24:25 +0000 2009,946,611752,6351,27498
15846407,TheEllenShow,Ellen DeGeneres,California,"Comedian, talk show host and ice road trucker. My tweets are real, and they’re spectacular.",Thu Aug 14 03:50:42 +0000 2008,39088,39896538,10109,217
18622869,ezraklein,Ezra Klein,DC,"Editor-in-chief, http://t.co/hH5hVMv0KR. Policy analyst at MSNBC. Eater of food. Hater of filibuster. Lover of charts.",Mon Jan 05 04:02:29 +0000 2009,902,739449,31098,450
23948221,JonMediaWeb,Jon Friedman,,"Adjunct Prof at Stony Brook U School of Journalism; http://t.co/jsCZd8lxFh Author of the Bob Dylan book, Forget About Today; NYC journalist",Thu Mar 12 13:43:54 +0000 2009,98,2723,9413,33
130549887,BahmanKalbasi,Bahman Kalbasi,New York ,"NYC/UN Correspondent: BBC TV News: Persian Service.   
Tweet in Persian as well. 
RT simply means I am endorsing you for President in 2016.",Wed Apr 07 16:30:16 +0000 2010,1347,38979,18895,973
16250929,politicalwire,Taegan Goddard,New York,Publisher of Political Wire,Fri Sep 12 01:25:48 +0000 2008,603,56239,48376,3
25163231,Convertbond,Lawrence McDonald,New York. NY,"NY Times Bestselling Author, Co-Founder http://t.co/K5QE7jFLS2, sold to Morgan Stanley Oct 1999; CNBC, Forbes Contributor - Keynote Speaker - LGM Group LLC",Wed Mar 18 21:46:57 +0000 2009,6204,36723,49825,2098
735122173,strobetalbott,Strobe Talbott,"Washington, D.C.","President, Brookings Institution",Fri Aug 03 16:07:17 +0000 2012,1244,27632,5914,179
1835411,Ihnatko,Andy Ihnatko,Sector ZZ9 Plural Z Alpha,Chicago Sun-Times technology columnist and Internationally Beloved Industry Figure™.,Thu Mar 22 04:33:50 +0000 2007,858,88413,30596,10
195826487,RichardHaass,Richard N. Haass,New York City,"President, Council on Foreign Relations. Author of Foreign Policy Begins at Home (http://t.co/NglWVxXvrJ) Opinions are my own; RTs/follows not endorsements.",Mon Sep 27 17:31:01 +0000 2010,494,35552,3137,34
236026761,DylanByers,Dylan Byers,"Venice, Calif.","Media Reporter, POLITICO | Phone: 571-269-1882 | Email: dbyers@politico.com | G-Chat: w.dylan.byers | Views are my own. RTs ≠ endorsements.",Sun Jan 09 16:46:13 +0000 2011,2991,35310,41093,1986
22799750,ChrisCuomo,Chris Cuomo,"Go There, Anywhere","CNN Anchor, New Day 6-9AM EST. Instagram: chrisccuomo",Wed Mar 04 17:02:09 +0000 2009,726,1090516,28044,6436
268476335,greenhousenyt,Steven Greenhouse,New York,"Long-time labor reporter for New York Times. Author of “The Big Squeeze” about American workers. Follows  politics, economics, education, human rights",Fri Mar 18 21:19:23 +0000 2011,226,21422,18067,162
1797991,carney,John Carney,"Brooklyn, NY","I write about Wall Street for the WSJ's Heard on the Street. Formerly: Gawker intern, DealBreaker EIC, BI managing editor, CNBC NetNet founder. Trouble maker.",Wed Mar 21 21:19:14 +0000 2007,4900,49509,43918,709
778057,acarvin,Andy Carvin,"Washington, DC","Real-time news DJ & occasional journalist, but *not* a social media guru. Author of the book Distant Witness. NPR alum, now at First Look Media.",Sat Feb 17 22:53:33 +0000 2007,2070,107032,195658,904
86129724,costareports,Robert Costa,"Washington, D.C.","National political reporter, @washingtonpost",Thu Oct 29 18:23:23 +0000 2009,1311,68571,21677,961
165511377,AndyRichter,Andy Richter,Los Angeles,"actor/writer from Midwestern U.S., married to @SarahThyre, father of two",Sun Jul 11 19:53:21 +0000 2010,726,659814,20629,25149
15727317,aterkel,Amanda Terkel,"Washington, DC","Senior Political Reporter and Politics Managing Editor, HuffPost. aterkel at huffingtonpost dot com Sign up for my newsletter: https://t.co/tM0sM6PgOR",Mon Aug 04 20:24:44 +0000 2008,5746,40354,27886,672
263292498,AlbertBrooks,Albert Brooks,Los Angeles,"Filmmaker, actor, author Albert Brooks.  Originally joined Twitter to promote my book. Now trapped. Can't get out. Help. http://t.co/Ab9SWCgN",Wed Mar 09 19:29:47 +0000 2011,1,583003,3011,6
24882415,ChemiShalev,Chemi Shalev,New York,"US Editor, http://t.co/qkdXscONNX",Tue Mar 17 13:42:52 +0000 2009,1110,11584,9939,132
20245031,kathrynlopez,Kathryn Jean Lopez,NYC,National Review Online,Fri Feb 06 15:38:04 +0000 2009,21584,34800,64094,8
12245632,jackshafer,Jack Shafer,"Washington, DC ","Politico. Formerly Reuters, Slate, SFWeekly, Washington City Paper, Inquiry. Email list: http://t.co/qS6GJKmn8c RSS: http://t.co/gIrIllsnpY",Tue Jan 15 00:39:38 +0000 2008,665,47146,21735,643
13759952,thegoodhuman,The Good Human,,Publisher of http://t.co/9wioLBoOKh,Thu Feb 21 07:04:00 +0000 2008,354,12188,49632,85
217550862,BresPolitico,John Bresnahan,"Washington, D.C.",Capitol bureau chief for Politico. jbresnahan at politico dot com,Fri Nov 19 21:01:30 +0000 2010,1585,6515,17852,2289
85131054,jeffzeleny,Jeff Zeleny,,ABC News Senior Washington Correspondent,Sun Oct 25 18:01:39 +0000 2009,1272,70198,7466,21
47379354,leahmcelrath,Only Human,"Earth, USA, East Coast","Curating & commenting on breaking news, human rights & other interesting info. You either believe we are all fully human, or you don't. It's simple.",Mon Jun 15 16:48:10 +0000 2009,2134,8243,102096,1588
89820928,mitchellreports,Andrea Mitchell,"Washington, DC","NBC News Chief Foreign Affairs Correspondent/anchor, Andrea Mitchell Reports, weekdays at 12pm ET on @msnbc",Fri Nov 13 23:28:11 +0000 2009,620,253875,20904,26
26871300,yoyoha,Josh Hara,"Columbus, Ohio","I'm just a boy, standing in front of the internet, asking it to love him.",Thu Mar 26 22:26:59 +0000 2009,891,69053,13049,45481
14053627,SethAbramovitch,Seth Abramovitch,Los Angeles,"Senior Writer, The Hollywood Reporter. Tip jar: seth.abramovitch@thr.com",Thu Feb 28 07:51:37 +0000 2008,895,2245,2893,7154
131877198,JoshElliott32,Josh Elliott,CT and NYC,"NBC Sports. The 32 is for Magic, who made passing cool--and winning, cooler. Water polo player and swimmer, proud Californian, would-be chef, doting dad.",Sun Apr 11 16:21:54 +0000 2010,1461,217400,15653,227
1489691,emilybell,emily bell,"ÜT: 40.812746,-73.973872",Director of Tow Centre for Digital Journalism at Columbia J School. Columnist. Hackademic. ebell@columbia.edu . Scott Trust n.e.d..NYLon(don),Mon Mar 19 10:52:19 +0000 2007,4692,42803,40016,9045
125115830,mtomasky,Michael Tomasky,Washington DC,"Daily Beast, Democracy journal, NY Review of Books. And buy my e-book Yeah! Yeah! Yeah!: The Beatles and America, Then and Now. http://t.co/SzrSfmTHtY",Sun Mar 21 19:00:10 +0000 2010,573,12733,7409,95
288363743,matthewjdowd,Matthew Dowd,,"Pop to 4 kids. ABC News Analyst. Founder of ListenTo.Us  Founder ParadoxCap.Us.  social impact venture fund based in Austin, Texas.",Tue Apr 26 18:32:49 +0000 2011,973,12364,8990,1007
15119140,maureenjohnson,Maureen Johnson,New York City,There's a fine line between good eye contact and the piercing stare of a psychopath. Maureen is on the wrong side of it. - a fan,Sat Jun 14 19:30:12 +0000 2008,762,111684,83876,692
1074480192,SenTedCruz,Senator Ted Cruz,"Houston, Texas",Representing the State of Texas in the United States Senate.,Wed Jan 09 18:11:37 +0000 2013,7684,406241,3230,154
4119741,jdickerson,John Dickerson,"ÜT: 38.900256,-77.080621",Political Director CBS/Political correspondent Slate. Author of On Her Trail http://t.co/jbWnOTtSAl. Follow @johndickerson for feed of my writing.,Wed Apr 11 03:51:01 +0000 2007,1307,1358139,15848,1509
17881467,rebeccagberg,Rebecca Berg,"Washington, DC","Political correspondent, Washington Examiner. Erstwhile Californian, Mizzou Tiger. rberg@washingtonexaminer.com",Thu Dec 04 22:21:08 +0000 2008,1010,14225,21560,3207
47526275,JHWeissmann,Jordan Weissmann,Brooklyn,Writing about the economy for Slate. Hit me up at: jordan . weissmann @ slate . com,Tue Jun 16 03:07:46 +0000 2009,1633,6593,13518,1343
14786274,jtannenwald,Jonathan Tannenwald,"Philadelphia, PA, USA","Producer for @phillysport. Gadget geek, pétanque player. Fan of ice hockey, cricket, urbanism & trains. Alter egos: @pretzel_logic & @thegoalkeeper",Thu May 15 13:59:54 +0000 2008,1512,2153,58110,22
253760603,gregorydjohnsen,GregorydJohnsen,,"Writer-at-Large @BuzzFeed; author of The Last Refuge: Yemen, al-Qaeda, and America's War in Arabia PGP: A512 26E2 A22A D5E3 12B4  624C 73B3 1BD0 4DED B05E",Thu Feb 17 22:34:23 +0000 2011,1176,14266,28383,27
24713327,kevin_powell,Kevin Powell,New York City,"Public Speaker, Activist, Writer; Author or Editor of 11 books; President & Co-founder of @BKNationOrg, new American organization: http://t.co/Cdf4HH9K61",Mon Mar 16 15:53:12 +0000 2009,34169,62642,56550,12711
22685200,kingsthings,Larry King,"Los Angeles, California","Love #suspenders & interviewing people Watch #LarryKingNow & #PoliticKING on my digital network, @OraTV! http://t.co/nuJ93n8Uw2  Podcast- http://t.co/cJiAOqblRH",Tue Mar 03 21:44:20 +0000 2009,513,2544563,9793,2670
16399949,felixsalmon,Felix Salmon,"ÜT: 40.722909,-73.981973","To test the resolution of the young with tales of the small failings of the great, and shame the eager with ironic praise.",Mon Sep 22 04:51:51 +0000 2008,1524,146954,43267,758
50446226,jonathanchait,Jonathan Chait,"Washington, D.C.",Writer for New York magazine. jbchait@gmail.com; a no-talent illiterate hack -- Donald Trump,Wed Jun 24 21:26:30 +0000 2009,242,49967,12918,1100
17005368,RabbiShmuley,Rabbi Shmuley,United States of America,"Rabbi Shmuley, whom Newsweek & Wash Post call 'the most famous Rabbi in America' is a world-renowned author of 30 books, broadcaster & relationship expert.",Mon Oct 27 19:44:29 +0000 2008,6085,241757,27536,39
16170253,ryangrim,Ryan Grim,washington,HuffPost reporter. Twitter is dead. Get my newsletter instead: http://t.co/fqXIYG0jEV,Sun Sep 07 15:34:51 +0000 2008,2067,16118,9207,607
20733972,Reince,Reince Priebus,"Kenosha, WI and Washington, DC","Chairman, Republican National Committee",Fri Feb 13 00:07:00 +0000 2009,382,324216,8358,24
29993833,AdamSank,Adam Sank,NYC,"Comedian and Pop Culture Commentator, as seen and heard on NBC, FOX, CNBC, CNN, VH1, TruTV and SiriusXM.  #Comedy #Funny #Gay #LGBT #Comedian #TV #Haha #NiceAss",Thu Apr 09 14:29:15 +0000 2009,1741,4780,9195,5701
33515703,BillWeirCNN,Bill Weir,"35,000 feet","Talks to people and into cameras, often at the same time. The Wonder List with Bill Weir debuts March 1 at 10 pm EST on CNN",Mon Apr 20 13:44:11 +0000 2009,1049,55515,7171,1442
30534986,kausmickey,Mickey Kaus,,"The End of Equality [1992, Basic Books] The venerable liberal crusade for income equality is doomed. ... Time [to] try a different strategy.",Sat Apr 11 22:00:09 +0000 2009,5463,20527,20782,80
429227921,cenkuygur,Cenk Uygur,Los Angeles,Host of @TheYoungTurks the largest online news show in the world. Founder & CEO of @TYTnetwork,Mon Dec 05 18:27:28 +0000 2011,179,92580,11656,925
7713202,SpeakerBoehner,Speaker John Boehner,"Washington, DC",Official Twitter account for U.S. House Speaker John Boehner (R-OH),Wed Jul 25 14:42:33 +0000 2007,9173,724573,17598,17
11666142,joshuatopolsky,Joshua Topolsky,"Brooklyn, NY.","Editor, Bloomberg Digital, reformed producer, lover of creepy movies.",Sun Dec 30 19:46:39 +0000 2007,664,149765,22009,639
16045956,GroverNorquist,Grover Norquist,"Washington, D.C.","President, Americans for Tax Reform. Husband. Father of two young ladies.",Fri Aug 29 19:03:25 +0000 2008,1221,57090,12860,105
27311044,DanaPerino,Dana Perino,"New York, NY","Fox News contributor, co-host The Five, Author And the Good News Is... Fmr Press Sec to George W. Bush. Speaking opps thru http://t.co/4t9b7CIIUV",Sat Mar 28 21:20:36 +0000 2009,2230,594972,17203,1568
21313053,LarrySabato,Larry Sabato,"Charlottesville, VA","Director, U.Va. Center for Politics. Author, The Kennedy Half Century http://t.co/FcfhgQ66vN. Sign up for a free course on JFK's legacy below",Thu Feb 19 16:27:33 +0000 2009,1918,79162,17443,39
18009781,joshgroban,josh groban,LA/NYC,not my tempo,Wed Dec 10 02:29:32 +0000 2008,578,798965,14497,3789
546135718,DouthatNYT,Ross Douthat,Washington DC,"New York Times columnist, National Review film critic, author of Bad Religion: How We Became a Nation of Heretics (Free Press, 2012).",Thu Apr 05 17:17:32 +0000 2012,188,44181,11568,22
133929829,liamstack,Liam Stack,NYC,"Breaking news reporter, @nytimes. Board member, @opcofamerica. Cairo, 2005-2012. Citizen of the Internet, khawaga at large. liam.stack@nytimes.com",Sat Apr 17 01:13:13 +0000 2010,3676,16142,36501,6540
14660096,jamesoliphant,James Oliphant,"ÜT: 38.915848,-77.03604","White House Correspondent, National Journal. Former reporter for Chicago Tribune/LA Times. Ex-editor in chief of Legal Times. Suffering Cleveland sports fan.",Mon May 05 14:42:03 +0000 2008,2699,2874,8926,23
21252618,JakeSherman,Jake Sherman,Washington,POLITICO staff writer. Phish/Grateful Dead fan. Retweets don't indicate endorsement. sherman [at] politico dot com,Wed Feb 18 23:01:53 +0000 2009,2414,22332,23131,21
313091751,fakedansavage,Dan Savage,Seattle,"I write Savage Love and host the weekly Savage Lovecast. Opinions my own, RTs mandatory.",Wed Jun 08 04:05:58 +0000 2011,816,215229,19901,79
17044233,JoshuaGreen,Joshua Green,DC,"National Correspondent @BW, infrequent columnist @BostonGlobe",Wed Oct 29 16:04:23 +0000 2008,367,20116,12187,3611
37982492,GhostPanther,Adam McKay,LA,"Writer, director (Anchorman, Step Bros etc). Co-founder Funny or Die, Gary Sanchez Prods.  Proficient with sai, butterfly knives and big hunk of asphalt.",Tue May 05 18:17:32 +0000 2009,673,239916,6147,1679
19697415,billmaher,Bill Maher,Los Angeles,The Official Bill Maher Twitter,Thu Jan 29 05:19:44 +0000 2009,38,2948542,2594,10
21022543,ZachBroussard,Zach Broussard,"Los Angeles, CA",100% Grade-C Beef,Mon Feb 16 20:21:58 +0000 2009,1320,5161,5999,13731
914061,levie,Aaron Levie,Palo Alto,Lead Magician (and CEO) at Box (@boxHQ); Huge ABBA fan. I don't fully endorse anything I say below. Go ☁,Sun Mar 11 09:25:44 +0000 2007,500,134481,2993,5260
20015311,rickygervais,Ricky Gervais,London,"Multi Emmy, Bafta, & Golden Globe-winning Writer, Director, Actor, Producer, Author and Stand up Comedian. Oh, and One Trick Pony :)",Wed Feb 04 00:00:12 +0000 2009,822,7041572,24366,524
1106501,joanwalsh,Joan Walsh,San Francisco,"http://t.co/x3NkH4occk editor at large, MSNBC political analyst, author, What's the Matter With White People? A great spokeslady for our race - @norawd",Tue Mar 13 18:38:05 +0000 2007,1884,138929,38099,4288
80617430,RyanLizza,Ryan Lizza,D.C.,"write for @newyorker, talk on @cnn, teach at @georgetown",Wed Oct 07 16:37:10 +0000 2009,1940,42841,11423,0
34371118,EliLake,Eli Lake,District of Columbia,Columnist for @BV,Wed Apr 22 19:32:29 +0000 2009,2908,29441,20325,54
20605481,AdrianChen,Adrian Chen,Brooklyn,"Freelance writer. Contributing editor, @Newinquiry.  Email: Adrian802@gmail.com. PGP: http://t.co/QyLvNYhYbd Skype: lavenderpullover. OTR: adrian802@bigowl.net",Wed Feb 11 17:39:57 +0000 2009,2842,24464,23077,24532
