created_at,description,favorites,followers,friends,id,location,name,party,screen_name,statuses
Wed Jul 07 20:34:17 +0000 2010,Congressman representing parts of the Bronx and Westchester Counties in New York #NY16,11.0,7507.0,568.0,164007407.0,,Eliot Engel,dem,RepEliotEngel,1000.0
Tue Jul 06 19:14:47 +0000 2010,"This is the official Twitter page of Congressman Emanuel Cleaver, II, representing Missouri's Fifth District.",10.0,12637.0,627.0,163570705.0,,Rep. Emanuel Cleaver,dem,repcleaver,2244.0
Fri Jul 02 15:10:21 +0000 2010,Congress TN-9 Memphis. Committees: Judiciary&Transport; Supporter of civil rights/liberties/women&minority issues/animal welfare. Father of TN Educ Lottery: Dem,796.0,11402.0,449.0,162069635.0,"Memphis, TN and Washington, DC",Steve Cohen,dem,RepCohen,3108.0
Thu Jul 01 19:57:00 +0000 2010,"Proudly representing Virginia's 3rd Congressional District. Ranking Member, Committee on Education and the Workforce @edworkforcedems.",96.0,9043.0,1628.0,161791703.0,"Newport News, VA",Rep. Bobby Scott,dem,repbobbyscott,1420.0
Wed Jun 30 19:48:06 +0000 2010,Congresswoman from California's 32nd Congressional District in the US House of Representatives,9.0,7539.0,232.0,161411080.0,"El Monte, CA",Rep.Grace Napolitano,dem,gracenapolitano,920.0
Tue Jun 22 15:30:19 +0000 2010,Congressman Sam Farr represents California's Central Coast and is the Ranking Member on the House Agriculture Appropriations Subcommittee.,548.0,8392.0,827.0,158398519.0,,Congressman Sam Farr,dem,RepSamFarr,1451.0
Wed Jun 16 17:20:23 +0000 2010,Proud to represent the Ninth Congressional District of Texas in the United States House of Representatives.,0.0,7683.0,138.0,156333623.0,"Houston, TX",Congressman Al Green,dem,RepAlGreen,304.0
Mon Jun 14 19:44:06 +0000 2010,"I represent NC's 4th Congressional District in Congress, which includes parts of Alamance, Orange, Durham, Wake, Harnett, Chatham & Cumberland counties.",0.0,7244.0,2369.0,155669457.0,,David E. Price,dem,RepDavidEPrice,1910.0
Wed Jun 09 22:22:18 +0000 2010,"Tweets from the office of Congressman Tim Bishop, in New York's first district. Check out our Facebook page: http://t.co/B13QjY9lJX",74.0,5875.0,2382.0,153919023.0,"Suffolk County, NY",Tim Bishop,dem,TimBishopNY,1506.0
Tue Jun 08 17:54:06 +0000 2010,"I work on behalf of the people of the 11th District to create jobs, promote quality education, improve access to health care and protect civil rights for all.",31.0,12694.0,1166.0,153486399.0,"Cleveland, OH",Marcia L. Fudge,dem,RepMarciaFudge,2135.0
Tue Jun 01 17:15:15 +0000 2010,U.S. Congresswoman (NY-04),0.0,4920.0,57.0,150724371.0,"Long Island, NY",Rep Carolyn McCarthy,dem,RepMcCarthyNY,186.0
Mon May 31 01:22:43 +0000 2010,"U.S. Senator, Connecticut",137.0,25400.0,125.0,150078976.0,,Chris Murphy,dem,ChrisMurphyCT,5854.0
Wed May 26 18:53:52 +0000 2010,Proudly representing Pennsylvania's 1st District in House of Representatives.  Born & Raised in Philadelphia.  Fighting for Equality and Democracy.,7.0,6668.0,685.0,148453195.0,Philly - Delco - DC,Bob Brady,dem,RepBrady,537.0
Wed May 05 18:11:32 +0000 2010,"Proud to represent CT's 3rd CD. Italian-American, New Haven native, fierce advocate for a strong middle class and those in need. Account maintained by staff.",3.0,13933.0,2289.0,140519774.0,"New Haven, CT",Rosa DeLauro,dem,rosadelauro,3476.0
Fri Apr 30 14:49:06 +0000 2010,"Official Twitter account for John Conyers, Jr., Representing Michigan's 13th Congressional District in the U.S. House of Representatives",95.0,15064.0,667.0,138770045.0,Detroit/Washington D.C. ,John Conyers,dem,repjohnconyers,1310.0
Tue Apr 27 19:51:54 +0000 2010,"Serves Florida's 21st District. Sponsor of Democracy for All Amendment. Top Dem on Middle East Subcommittee. Member, Judiciary Committee. Proud husband & Dad!",468.0,9419.0,1394.0,137794015.0,"Boca Raton, FL",Rep. Ted Deutch,dem,RepTedDeutch,1839.0
Fri Apr 16 19:04:13 +0000 2010,Chairman of the @HouseDemocrats. Proudly representing California's 34th Congressional District.,1.0,17157.0,1823.0,133832049.0,"Los Angeles, CA",Xavier Becerra,dem,RepBecerra,1388.0
Mon Apr 12 20:06:38 +0000 2010,U.S. Senator for Maryland,10.0,34006.0,35.0,132278386.0,"Baltimore, MD/Washington DC",Barbara Mikulski,dem,SenatorBarb,3662.0
Mon Apr 12 15:27:16 +0000 2010,Proudly serving Washington State's 7th Congressional District,23.0,11319.0,1302.0,132201224.0,,Jim McDermott,dem,RepJimMcDermott,1794.0
Thu Mar 25 01:42:47 +0000 2010,"Proudly serving New Hampshire's First District in the U.S. House of Representatives.
https://t.co/fHOFp4xW",4.0,3469.0,450.0,126171100.0,,Rep. Shea-Porter,dem,RepSheaPorter,631.0
Thu Mar 11 21:05:31 +0000 2010,Congresswoman proudly representing the First District of Nevada in the U.S. House of Representatives. http://t.co/NhRF3LaX,1986.0,6064.0,1487.0,122174004.0,"Las Vegas, NV",Dina Titus,dem,repdinatitus,2841.0
Fri Feb 26 19:57:34 +0000 2010,"Official Twitter account for former geologist, brewer-turned-mayor and now Governor of Colorado. http://t.co/h0Ljh7kPQI #StateOfCO",25.0,41281.0,148.0,117839957.0,Colorado,John Hickenlooper,dem,hickforco,1713.0
Thu Feb 25 19:21:52 +0000 2010,Official Twitter account of the Office of U.S. Senator Maria Cantwell -- Tweets come from Cantwell staff,0.0,12621.0,1.0,117501995.0,"Washington, D.C.",Sen. Maria Cantwell,dem,CantwellPress,1051.0
Sat Feb 20 17:35:01 +0000 2010,"Congresswoman Debbie Wasserman Schultz of Florida. Chair of @TheDemocrats (Democratic National Committee). Mom, wife, FLGator. Author, FOR THE NEXT GENERATION.",24.0,285849.0,761.0,115979444.0,Florida and Washington,D Wasserman Schultz,dem,DWStweets,6529.0
Fri Feb 19 18:47:20 +0000 2010,"U.S. Senator from Iowa.  Chairman, Senate HELP Committee & the Appropriations Subcommittee on Health, Education, Labor.  For more info:  http://t.co/Z6EeatFGrp",1.0,23001.0,174.0,115733549.0,Iowa,Tom Harkin,dem,SenatorHarkin,2580.0
Tue Feb 09 15:14:02 +0000 2010,Member of the U.S. House of Representatives from Wisconsin's Third Congressional District.,2.0,6640.0,560.0,112740986.0,"Washington, DC",Rep. Ron Kind,dem,RepRonKind,829.0
Fri Feb 05 23:11:56 +0000 2010,I am proud to serve as Montana's 24th Governor. RTs & Follows ≠ Endorsement,52.0,5469.0,311.0,111721601.0,"Helena, MT",Steve Bullock,dem,GovernorBullock,2830.0
Fri Feb 05 16:39:11 +0000 2010,Proudly representing New York’s 14th Congressional District. Vice Chair of @HouseDemocrats. http://t.co/y9inUi3Oyt,2.0,7811.0,445.0,111635980.0,,Rep. Joe Crowley,dem,repjoecrowley,1587.0
Fri Feb 05 16:37:13 +0000 2010,Proudly serving the 29th Congressional District of Texas in Houston & East Harris County since 1993; Proud father of 2 & grandfather of 4; Texans & Astros fan,41.0,6430.0,250.0,111635527.0,"Houston, TX",Rep. Gene Green,dem,RepGeneGreen,435.0
Thu Feb 04 18:30:00 +0000 2010,"U.S. Representative from the 12th District of New Jersey.            Teacher, scientist, progressive.",11.0,7583.0,180.0,111379452.0,New Jersey,Rush Holt,dem,RushHolt,782.0
Thu Jan 28 15:22:44 +0000 2010,I am currently serving in the United States Senate and am proud to serve the people of New Hampshire. http://t.co/6CyyCKZ22b,11.0,20899.0,5614.0,109287731.0,"Washington, DC",Sen. Jeanne Shaheen,dem,SenatorShaheen,3098.0
Wed Jan 27 22:03:53 +0000 2010,Updates from the Office of U.S. Senator Ben Cardin - #Maryland,204.0,27186.0,264.0,109071031.0,"Maryland/Washington, DC",Senator Ben Cardin,dem,SenatorCardin,4324.0
Wed Jan 27 18:53:50 +0000 2010,Former Congressman from Michigan's 12th District,1238.0,24631.0,2289.0,109025212.0,Southeast Michigan,John Dingell,dem,JohnDingell,3001.0
Wed Jan 27 04:54:41 +0000 2010,Putting People Before Politics,0.0,834.0,77.0,108839478.0,"Phoenix, AZ",Pastor For Arizona,dem,PastorForAZ,114.0
Mon Jan 25 19:08:10 +0000 2010,I proudly represent California's 46th district in Congress. I serve as a Senior Member on both the Armed Services and Homeland Security Committees.,22.0,15600.0,14452.0,108376246.0,"Orange County, CA",Loretta Sanchez,dem,LorettaSanchez,1880.0
Tue Jan 12 16:02:16 +0000 2010,Official account for Virginia Governor Terry McAuliffe,1.0,22305.0,295.0,104198706.0,"Richmond, Va",Terry McAuliffe,dem,GovernorVA,2874.0
Tue Dec 01 01:44:01 +0000 2009,"U.S. Senator from Michigan, Chairman of the Senate Armed Services Committee, Chairman of the Permanent Subcommittee on Investigations",0.0,20859.0,2.0,93761782.0,,Senator Carl Levin,dem,SenCarlLevin,751.0
Tue Nov 24 03:10:37 +0000 2009,U.S. Senator Mazie K. Hirono - Proudly Serving the People of Hawaii,0.0,13322.0,1185.0,92186819.0,Hawaii,Senator Mazie Hirono,dem,maziehirono,3438.0
Fri Nov 13 20:08:23 +0000 2009,"Fighting for our middle class and ensuring good jobs for all Rhode Islanders; committed to economic fairness, public education and the environment",0.0,10591.0,501.0,89781370.0,Rhode Island,Governor Chafee,dem,LincolnChafee,3203.0
Tue Nov 10 00:31:12 +0000 2009,"Congressman for California's 3rd Congressional District, former Lieutenant Governor, Insurance Commissioner, Deputy Interior Secretary, state legislator",8.0,10772.0,8708.0,88806753.0,"Walnut Grove, CA",John Garamendi,dem,RepGaramendi,8776.0
Wed Oct 28 19:48:06 +0000 2009,Twitter Account for Schakowsky for Congress,0.0,869.0,31.0,85896319.0,"Evanston, IL or Washington, DC",Jan Schakowsky,dem,RepSchakowsky,542.0
Mon Oct 26 19:45:09 +0000 2009,U.S. Congressman (CT-2) proudly representing eastern Connecticut.http://t.co/PmI5Hh73gK,8.0,9360.0,1755.0,85396297.0,,Rep. Joe Courtney,dem,RepJoeCourtney,3145.0
Wed Oct 21 17:24:57 +0000 2009,"Promoting jobs, innovation and middle class for NY-20 in Congress. RT or follows are not endorsements. Account managed by staff & Rep. Tonko.",195.0,9121.0,1311.0,84119348.0,,Paul Tonko,dem,RepPaulTonko,4797.0
Tue Oct 20 18:47:19 +0000 2009,"United States Senator from Alaska. Retweets, replies & follows ≠ endorsement",27.0,21239.0,487.0,83901492.0,Alaska / Washington,Senator Mark Begich,dem,SenatorBegich,2722.0
Thu Oct 15 16:04:37 +0000 2009,Congresswoman representing Maryland's 4th Congressional District,6.0,16196.0,251.0,82649553.0,"Washington, D.C. ",Rep Donna F Edwards,dem,repdonnaedwards,2792.0
Wed Oct 14 20:47:03 +0000 2009,,6.0,4441.0,403.0,82453460.0,"Bolton, Mississippi",RepBThompson,dem,BennieGThompson,422.0
Wed Oct 07 16:13:13 +0000 2009,"Official Twitter account for Congresswoman Sheila Jackson Lee, Representing Texas' 18th Congressional District in the U.S. House of Representatives",57.0,14315.0,1284.0,80612021.0,"Houston, TX",Sheila Jackson Lee,dem,JacksonLeeTX18,2331.0
Tue Sep 29 23:17:33 +0000 2009,Proudly representing Virginia's 11th District,0.0,7527.0,200.0,78445977.0,Virginia's 11th District,Gerry Connolly,dem,GerryConnolly,3216.0
Tue Sep 22 21:30:16 +0000 2009,Representing the people from the Great State of Michigan in the United States Senate,0.0,19208.0,2300.0,76456274.0,"Washington, DC",Sen. Debbie Stabenow,dem,SenStabenow,957.0
Sun Sep 20 13:23:50 +0000 2009,"Candidate for U.S. Congress, Mass. 7th district",0.0,4689.0,955.0,75785294.0,"Somerville, Mass.",Mike Capuano,dem,mikecapuano,637.0
Tue Sep 15 17:54:32 +0000 2009,I represent the 9th District of New Jersey in the House of Representatives. I currently serve on the Ways and Means and Budget Committees.,0.0,4273.0,329.0,74508260.0,"Paterson, NJ","Bill Pascrell, Jr.",dem,BillPascrell,812.0
Mon Sep 07 03:53:24 +0000 2009,U.S. Senator from New York,54.0,130659.0,420.0,72198806.0,NY,Kirsten Gillibrand,dem,SenGillibrand,9199.0
Thu Aug 27 22:40:05 +0000 2009,"Official tweets from Governor Kitzhaber. Welcome! 
Posts are subject to OR Public Records Law and may be disclosed to third parties. http://t.co/OYatgTYCI1",6.0,20489.0,3802.0,69427169.0,"Salem, Oregon",John Kitzhaber,dem,GovKitz,3925.0
Wed Aug 05 15:53:07 +0000 2009,"Honored to serve the people of Rochester and Monroe County, NY. Only microbiologist in Congress and Ranking Member of the House Committee on Rules.",78.0,10661.0,1438.0,63169388.0,NY-25,Louise Slaughter,dem,louiseslaughter,1755.0
Tue Jul 28 06:10:29 +0000 2009,Updates from U.S. Senator Tom Udall from New Mexico. Follow @TomUdallPress for press updates. Photo by #ShowcaseNM contest finalist Prakriti of N.M. Highlands.,1.0,18057.0,5.0,60828944.0,Santa Fe and Washington,Tom Udall,dem,SenatorTomUdall,1834.0
Tue Jul 21 21:31:55 +0000 2009,Proudly serving Washington State's 9th District. Ranking Member of the House Armed Services Committee @HASCDemocrats,3.0,8926.0,1365.0,58928690.0,Washington's 9th District,Rep. Adam Smith,dem,RepAdamSmith,1509.0
Wed Jul 15 16:40:06 +0000 2009,Office of U.S. Senator Claire McCaskill. Staff updates on Claire's work for Missouri. Follow Claire herself @Clairecmc.,1.0,6172.0,1434.0,57065141.0,Missouri,McCaskill Office,dem,McCaskillOffice,2995.0
Wed Jul 15 00:10:43 +0000 2009,"#IL05 Congressman, House Appropriator, amatuer hockey player & hopeful Cubs fan http://t.co/5yN2YpERXm
http://t.co/FMe57EKNia",184.0,10416.0,1791.0,56864092.0,"Chicago, IL; Washington, DC",Mike Quigley,dem,RepMikeQuigley,4558.0
Wed Jun 24 21:47:31 +0000 2009,Member of Congress representing the first congressional district of Connecticut.,1.0,9446.0,330.0,50452197.0,"Hartford, CT",Rep. John Larson,dem,RepJohnLarson,1224.0
Fri Jun 19 14:47:58 +0000 2009,Governor of #Delaware who signs his tweets -JM.,1258.0,20649.0,8324.0,48724141.0,Delaware,Gov. Jack Markell,dem,GovernorMarkell,6981.0
Wed Jun 17 19:39:50 +0000 2009,"Father. Husband. Eagles! 20+year Congressman. Fighter 4 children, working families, neuroscience – 25M helped to date. Architect of GEARUP, AOTC & CORE Scholars",33.0,10512.0,1483.0,48086014.0,Philly/LM/D.C.,Chaka Fattah,dem,chakafattah,10209.0
Mon Jun 15 19:00:16 +0000 2009,Updates from the former Congressman representing the 8th District of Virginia (Northern Virginia),3.0,11461.0,238.0,47412499.0,,Jim Moran,dem,Jim_Moran,1735.0
Wed Jun 10 02:35:22 +0000 2009,Representing Utah's 4th Congressional District,12.0,8400.0,83.0,46016028.0,,Rep. Jim Matheson,dem,RepJimMatheson,1176.0
Wed Jun 03 00:44:33 +0000 2009,"Mother, School Board Member, State Assemblywoman, Member of Congress proudly serving Ventura County",0.0,1988.0,50.0,44251742.0,"Westlake Village, CA",Julia Brownley,dem,JuliaBrownley,481.0
Mon Jun 01 16:07:45 +0000 2009,Office of United States Senator Sherrod Brown who is proud to serve Ohio.,0.0,44279.0,44.0,43910797.0,Ohio/Washington D.C.,Sherrod Brown,dem,SenSherrodBrown,1522.0
Tue May 19 01:00:40 +0000 2009,Representing Florida's 9th district in Congress,1.0,57567.0,91.0,41017380.0,"Orlando, FL",Rep. Alan Grayson,dem,AlanGrayson,1559.0
Fri May 15 18:37:39 +0000 2009,Proud to represent parts of Manhattan and Brooklyn. I serve on the Judiciary and Transportation & Infrastructure committees.,6.0,7619.0,973.0,40302336.0,"New York, NY",Congressman Nadler,dem,RepJerryNadler,1080.0
Tue May 12 18:08:28 +0000 2009,Arkansas's 45th Governor. Account maintained by former staff.,7.0,16936.0,323.0,39556712.0,"Searcy, Arkansas",Mike Beebe,dem,MikeBeebeAR,719.0
Mon May 11 13:22:08 +0000 2009,U.S. Member of Congress representing PA's 14th District,0.0,7120.0,31.0,39249305.0,"Pittsburgh, PA",Mike Doyle,dem,USRepMikeDoyle,463.0
Wed May 06 19:20:50 +0000 2009,Doris represents California's 6th Congressional District - including the capital city of Sacramento. She is a Member of the Energy and Commerce Committee.,4.0,9784.0,6382.0,38254095.0,"Sacramento, CA",Rep. Doris Matsui,dem,DorisMatsui,1277.0
Mon May 04 13:12:25 +0000 2009,Governor of the Commonwealth of Kentucky,9.0,19660.0,94.0,37656339.0,"Frankfort, KY",Steve Beshear,dem,GovSteveBeshear,2511.0
Fri May 01 14:03:50 +0000 2009,I fight for the American dream as a Member of Congress representing the 4th District of IL. More social media/policy at: http://t.co/04CoTPmaMK,59.0,39347.0,1291.0,36948268.0,Chicago and DC,Luis V. Gutierrez,dem,RepGutierrez,2820.0
Thu Apr 30 15:17:45 +0000 2009,Proudly serving the people of California's 43rd District in the U.S. Congress. Serve as Ranking Member of the House Financial Services Committee.,5.0,25138.0,870.0,36686040.0,Los Angeles/Washington DC,Maxine Waters,dem,MaxineWaters,1240.0
Wed Apr 22 15:53:51 +0000 2009,Official Twitter feed of Missouri Governor Jay Nixon,2.0,22407.0,164.0,34308692.0,,Governor Jay Nixon,dem,GovJayNixon,2918.0
Mon Apr 20 16:06:56 +0000 2009,"Congressman representing the South Bronx, New York.",16.0,11516.0,706.0,33563161.0,Bronx NY-Wash.DC,Jose E. Serrano,dem,RepJoseSerrano,2300.0
Thu Apr 16 13:51:56 +0000 2009,"The official Twitter account of Congressman Frank Pallone, Jr. (D), of New Jersey's 6th district, Ranking Member of @EnergyCommerce Committee.",6.0,13855.0,932.0,31801993.0,#NJ,Rep. Frank Pallone,dem,FrankPallone,5760.0
Thu Apr 16 02:38:33 +0000 2009,Congressman proudly representing Connecticut's 4th,5.0,15976.0,639.0,31611298.0,CT and DC,Jim Himes,dem,jahimes,5390.0
Fri Apr 10 13:38:03 +0000 2009,Serving California's San Fernando Valley.  Admission: Some of these tweets are prepared by my staff on my behalf. ReTweets are not an endorsement.,0.0,7172.0,111.0,30216513.0,"Sherman Oaks, CA",Brad Sherman,dem,BradSherman,521.0
Tue Apr 07 17:54:35 +0000 2009,Representing California's 28th Congressional District and Ranking Member of the House Intelligence Committee.,55.0,11927.0,618.0,29501253.0,"Burbank, CA",Adam Schiff,dem,RepAdamSchiff,1989.0
Tue Apr 07 13:49:52 +0000 2009,"Congressman, Georgia's Fifth Congressional District",427.0,55159.0,169.0,29450962.0,"Atlanta, GA",John Lewis,dem,repjohnlewis,1177.0
Mon Apr 06 21:08:54 +0000 2009,"Listening, Working Hard, and Getting Things Done for the great people of Iowa's First Congressional District",13.0,16849.0,10830.0,29293808.0,Iowa & DC,Bruce Braley,dem,BruceBraley,6263.0
Mon Apr 06 13:38:39 +0000 2009,U.S. Senator from the State of Oregon,2.0,32073.0,174.0,29201047.0,Oregon,Senator Jeff Merkley,dem,SenJeffMerkley,1705.0
Fri Apr 03 16:55:32 +0000 2009,,4.0,13301.0,273.0,28602948.0,"Washington, D.C.",Raul M. Grijalva,dem,RepRaulGrijalva,1907.0
Fri Apr 03 16:41:06 +0000 2009,"Member of Congress, Colorado's 1st Congressional District. Chief Deputy Whip & member of Energy and Commerce Committee.",19.0,13149.0,11138.0,28599820.0,"Denver, CO",Rep. Diana DeGette,dem,RepDianaDeGette,1206.0
Sun Mar 22 04:32:56 +0000 2009,Congressman Sandy Levin representing Michigan’s 9th Congressional District. Ranking Member of the House Ways and Means Committee.,420.0,16995.0,14591.0,25781141.0,,Sandy Levin,dem,repsandylevin,1481.0
Tue Mar 17 17:02:38 +0000 2009,"Represents California's 14th Congressional District. House Armed Services Committee, House Permanent Select Committee on Intelligence.",3.0,14008.0,1101.0,24913074.0,,Jackie Speier,dem,RepSpeier,2212.0
Mon Mar 16 18:52:49 +0000 2009,"I fight for justice, civil rights and working people the world over.",47.0,11181.0,448.0,24745957.0,"Lithonia, GA; Washington",Rep. Hank Johnson,dem,RepHankJohnson,1935.0
Wed Mar 04 18:36:27 +0000 2009,Proudly serving the 5th Congressional District of New York.,5.0,9925.0,510.0,22812754.0,"Queens, New York", Gregory Meeks,dem,GregoryMeeks,1569.0
Wed Mar 04 18:34:00 +0000 2009,Former Member of Congressman from Georgia's 12th Congressional District.,5.0,8340.0,433.0,22812434.0,"Athens, GA",John Barrow,dem,JohnBarrowGA,943.0
Tue Mar 03 20:02:57 +0000 2009,"Proudly representing Wisconsin’s 4th Congressional District; mother, grandmother; loves poetry, reading, knitting and crocheting.",209.0,11532.0,537.0,22669526.0,"Washington, DC",Gwen Moore,dem,RepGwenMoore,3605.0
Mon Mar 02 14:25:32 +0000 2009,Official feed of U.S. Rep. Jim Cooper. Blue Dog Democrat representing Nashville area in Congress. Married with 3 great kids. Tweets by Jim & staff.,62.0,6623.0,351.0,22523087.0,"Nashville, Tennessee",Jim Cooper,dem,repjimcooper,803.0
Thu Feb 26 14:13:01 +0000 2009,"The Democratic Whip of the U.S. House of Representatives, representing Maryland's 5th Congressional District.",12.0,48764.0,3907.0,22012091.0,"Washington, DC",Steny Hoyer,dem,WhipHoyer,7125.0
Tue Feb 24 19:54:10 +0000 2009,Jay Inslee is Governor of WAState. This page used for non-official and campaign-related updates. (Following/retweeting is not endorsement of people or orgs),0.0,8296.0,572.0,21789463.0,"Bainbridge Island, WA",JayInslee,dem,JayInslee,1292.0
Mon Feb 23 19:34:04 +0000 2009,"Peter DeFazio, Ranking Member, House Committee on Transportation and Infrastructure",0.0,7718.0,362.0,21684013.0,"Washington, DC",Transportation Dems,dem,TransportDems,596.0
Fri Feb 20 15:49:29 +0000 2009,"Official account for Senator Ed Markey. National leader on energy, environment, climate, telecomm. Voice for consumer protection. Born in Malden, Massachusetts",1.0,23121.0,197.0,21406834.0,,Ed Markey,dem,MarkeyMemo,4129.0
Thu Feb 19 16:17:10 +0000 2009,"Member of the US Congress proudly representing NY's 13th District.  Connect with me @cbrangel, http://t.co/OiROEsaZga and http://t.co/rVp2LcJ3KE.",193.0,20996.0,4078.0,21312077.0,Washington DC,Charles Rangel,dem,cbrangel,4357.0
Wed Feb 11 15:44:25 +0000 2009,U.S. Sen. Bill Nelson is the senior senator from the state of Florida.,2.0,39209.0,101.0,20597460.0,"Florida/ Washington, D.C.",Bill Nelson,dem,SenBillNelson,522.0
Tue Feb 10 22:17:52 +0000 2009,Member of US House of Representatives,190.0,10705.0,928.0,20552026.0,"Washington DC, 7th District of",Rep Ed Perlmutter,dem,RepPerlmutter,1452.0
Tue Feb 10 21:04:21 +0000 2009,Proudly representing Oregon's 5th Congressional District,8.0,9034.0,658.0,20545793.0,Oregon,Rep. Kurt Schrader,dem,RepSchrader,1097.0
Tue Feb 03 20:45:30 +0000 2009,Representing New York's 3rd Congressional District in the House of Representatives.,15.0,15022.0,606.0,20002401.0,"Huntington, NY",Steve Israel,dem,RepSteveIsrael,2625.0
Mon Feb 02 17:42:15 +0000 2009,Representative of Maine's Second Congressional District,3.0,9270.0,10.0,19918558.0,"Maine and Washington, DC",Mike Michaud,dem,RepMikeMichaud,642.0
Fri Jan 23 22:42:45 +0000 2009,On Facebook at: http://t.co/ZhAotX27jb,76.0,1046873.0,32.0,19418459.0,California,Jerry Brown,dem,JerryBrownGov,1927.0
Thu Jan 22 01:00:32 +0000 2009,"Proudly Representing New Mexico’s 3rd Congressional District. @EnergyCommerce Committee, and Member of @HispanicCaucus. Follows, replies & RTs ≠ endorsement.",28.0,8176.0,287.0,19318314.0,,Ben Ray Lujan,dem,repbenraylujan,959.0
Mon Jan 12 18:36:58 +0000 2009,Congressman for Rhode Island's   Second District,658.0,9531.0,2562.0,18909919.0,"Warwick, RI and Washington, DC",Jim Langevin,dem,jimlangevin,3338.0
Tue Jan 06 21:22:37 +0000 2009,U.S. Representative for New Jersey's 8th Congressional District,10.0,7994.0,208.0,18696134.0,"Washington, DC",Albio Sires,dem,RepSires,1113.0
Tue Jan 06 21:01:12 +0000 2009,Proudly serving the State of New Jersey in the United States Senate.,5.0,45842.0,586.0,18695134.0,,Sen. Robert Menendez,dem,SenatorMenendez,3820.0
Mon Dec 15 15:00:29 +0000 2008,"Ranking Member, @HouseBudgetDems. Represent Maryland's 8th District. Follows, replies & RTs ≠ endorsement.",240.0,22419.0,3825.0,18137749.0,Maryland's 8th District,Chris Van Hollen,dem,ChrisVanHollen,1187.0
Wed Dec 10 17:06:17 +0000 2008,Official account of Governor Charlie Baker of Massachusetts.,1.0,114032.0,11153.0,18023868.0,Massachusetts,Charlie Baker,dem,MassGovernor,4839.0
Wed Nov 19 20:10:20 +0000 2008,Official account of Senator Chuck Schumer - New York’s Senator  Tweets from Chuck are signed “-cs” - RT≠endorsement,62.0,100829.0,27106.0,17494010.0,"New York, NY",Chuck Schumer,dem,SenSchumer,4500.0
Wed Oct 15 19:42:08 +0000 2008,"News from the office of Nevada Senator Harry Reid, the U.S. Senate Democratic Leader.(Español: @SenadorReid)",0.0,250769.0,153.0,16789970.0,"Searchlight, NV",Senator Harry Reid,dem,SenatorReid,3027.0
Fri Oct 03 20:18:31 +0000 2008,Congressman Mike Honda (D-CA17) | Silicon Valley. Lover of languges and cultures. Native Californian. South Bay is home. #WeAreCA17,168.0,15283.0,691.0,16583468.0,"San Jose, CA",Rep. Mike Honda,dem,RepMikeHonda,1561.0
Sat Aug 23 06:38:46 +0000 2008,Congressman,0.0,18292.0,173.0,15954997.0,"Portland, OR",Earl Blumenauer,dem,repblumenauer,1393.0
Tue Aug 12 16:19:25 +0000 2008,Former Governor of Maryland and Mayor of Baltimore,10.0,58203.0,1914.0,15824288.0,"Baltimore, MD",Martin O'Malley,dem,GovernorOMalley,10035.0
Mon Aug 11 14:41:16 +0000 2008,U.S. Senator from New Jersey,80.0,1524030.0,82454.0,15808765.0,"Newark, NJ",Cory Booker,dem,CoryBooker,45965.0
Thu Aug 07 15:35:02 +0000 2008,"Democratic Leader, focused on strengthening America's middle class and creating jobs; mother, grandmother, dark chocolate connoisseur.",1.0,567283.0,349.0,15764644.0,San Francisco & DC,Nancy Pelosi ,dem,NancyPelosi,2888.0
Tue Jul 15 16:02:13 +0000 2008,U.S. Senator Barbara Boxer of California.,0.0,55610.0,114.0,15442036.0,"Washington, D.C.",Sen. Barbara Boxer,dem,SenatorBoxer,1631.0
Mon Jun 02 20:29:56 +0000 2008,"Farmer, mother, Maine islander, Member of Congress, lover of root vegetables",18.0,11350.0,358.0,14984637.0,Maine -- the best place to be!,Chellie Pingree,dem,chelliepingree,1311.0
Wed Mar 12 21:38:12 +0000 2008,"Member of Congress from Minnesota's Fifth District. Co-Chair, @USProgressives",363.0,60513.0,3420.0,14135426.0,"Minneapolis/Washington, D.C.",Rep. Keith Ellison,dem,keithellison,9912.0
Thu Feb 14 21:57:32 +0000 2008,"Congressman Tim Ryan, proudly serving Ohio's 13th District in the United States Congress",32.0,21282.0,1471.0,13491312.0,"Warren, OH",Congressman Tim Ryan,dem,RepTimRyan,2047.0
Sat Nov 17 07:39:24 +0000 2007,"Official Twitter account of the Governor of the State of Hawaii, Governor Neil Abercrombie.",415.0,15139.0,4991.0,10326832.0,"Honolulu, Hawaii",Neil Abercrombie,dem,neilabercrombie,7180.0
Sat Aug 11 19:18:18 +0000 2007,Former United States Senator from Colorado and an avid mountaineer,120.0,34182.0,214.0,8128442.0,"Eldorado Springs, CO",Mark Udall,dem,MarkUdall,3958.0
Thu Jul 12 14:03:33 +0000 2007,Updates from the U.S. Senator from Virginia and Staff. Following/retweeting does not equal an endorsement.,30.0,50968.0,10978.0,7429102.0,Virginia,Mark Warner,dem,MarkWarner,3950.0
Mon Jul 09 22:04:23 +0000 2007,"Representing Contra Costa County in Congress. Top priority = creating new jobs. Also, avid reader and hiker.",5.0,12660.0,654.0,7356562.0,Washington DC/Martinez CA,Rep.George Miller,dem,askgeorge,2521.0
